"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS",0.799268252120406,0.964587939687997,-0.259812209342049,-0.79440311922012,4805,40,"HMBOX1;CCT7;XRCC5;CCT3;FBXO4;PTGES3"
"GOBP_ROOF_OF_MOUTH_DEVELOPMENT",0.725280598610369,0.961877491197026,0.245655554790899,0.864184613362774,2713,55,"MEOX2;TGFBR2;PRRX1;SATB2;SNAI2;ACVR2B"
"GOBP_RRNA_METABOLIC_PROCESS",0.00686912509038322,0.399397761760243,0.329497164619379,1.40543702047969,18,186,"GTF3C2;DDX11;RPS27;MPHOSPH6;DDX21;RRP36;RPL35A;SMARCB1;BMS1;UTP4;MARS1;TRMT112;TFB2M;ABT1;GTF3C3;NGDN;RPL7A;BYSL;GAR1;HEATR1;MYG1;RPF1;BUD23;EXOSC4;UTP6;RPS21;NUDT16;DDX54;RIOK2;EXOSC8;SRFBP1;MRM1;WDR3;RPL14;LAS1L;DEDD2;RPL26;MAK16;DDX17;RPL27;UTP11;RPS28;TRIR;RPUSD2;AK6;NVL;RPS6;LSM6"
"GOBP_RRNA_METHYLATION",0.84191240621183,0.976442080066169,-0.280879303236004,-0.7258269234464,4824,18,"TRMT2B;ZCCHC4;NSUN5;NSUN3;MRM3;MRM2;TFB1M"
"GOBP_RRNA_MODIFICATION",0.720716360116166,0.961877491197026,0.282911400074698,0.834844246233298,2977,25,"TRMT112;TFB2M;GAR1;BUD23;MRM1;RPUSD2"
"GOBP_RRNA_PROCESSING",0.016914749661705,0.489626521882198,0.327247262968505,1.3708517268188,49,157,"RPS27;MPHOSPH6;DDX21;RRP36;RPL35A;BMS1;UTP4;TRMT112;TFB2M;ABT1;NGDN;RPL7A;BYSL;GAR1;HEATR1;MYG1;RPF1;BUD23;EXOSC4;UTP6;RPS21;NUDT16;DDX54;RIOK2;EXOSC8;SRFBP1;MRM1;WDR3;RPL14;LAS1L;RPL26;MAK16;DDX17;RPL27;UTP11;RPS28;RPUSD2;AK6;NVL;RPS6;LSM6"
"GOBP_RRNA_TRANSCRIPTION",0.314823874755382,0.884078803070656,0.352386277200119,1.09463721105782,1286,31,"GTF3C2;DDX11;SMARCB1;MARS1;GTF3C3"
"GOBP_RUFFLE_ASSEMBLY",0.716564417177914,0.961201445688497,0.273819064903301,0.842445712173925,2919,30,"HRAS;EPS8L3;NDEL1;EPS8L2;PFN1;ARF6;P2RX4;AIF1L;STON1;NLGN1;STAP1;EVL;INPP5K"
"GOBP_RUFFLE_ORGANIZATION",0.772101177059855,0.964587939687997,0.250627728388345,0.821359897463687,3082,39,"HRAS;EPS8L3;NDEL1;CCL21;EPS8L2;PFN1;ARF6;P2RX4;AIF1L;STON1;NLGN1;STAP1;EVL;INPP5K"
"GOBP_SALIVARY_GLAND_DEVELOPMENT",0.234995159728945,0.828082902159056,0.397179020798216,1.17203697040988,970,25,"XBP1;POLB;SNAI2;FGFR1;PDGFA;TNF;TFCP2L1"
"GOBP_SARCOMERE_ORGANIZATION",0.112637828668363,0.720975853336662,-0.471663651963809,-1.33554348743216,663,27,"WDR1;AKAP13;ANKRD1;PRKAR1A;CAV3"
"GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT",0.693693693693694,0.961201445688497,0.285031458665959,0.855868432079089,2848,27,"TRDN;FKBP1B;JPH4;ATP1A2"
"GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.178201270478101,0.780192863976134,-0.414592082125336,-1.22775097857547,1065,34,"CUL1;FBXO6;FBXL7;FBXL2;FBXO4;FBXO38;FBXW5;NCCRP1;SKP2;FBXL16;FBXL3;FBXL13;FBXL20;BTRC;WWTR1;FBXL14;FBXO3"
"GOBP_SCHWANN_CELL_DIFFERENTIATION",0.275870465059654,0.858398760812593,0.376036956510739,1.12913206801434,1132,27,"RELA;HRAS;NDRG1;NTRK2;POU3F2;CDK5;PALS1;NTRK3;EGR2;RAF1"
"GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS",0.481952662721893,0.930139740210832,-0.271795937050884,-0.987209788710219,3257,111,"SOAT2;LBR;FECH;PMVK;CYB5R3;PRKAA1;SNX17;ERRFI1;ACADL;OSBPL1A;FDFT1;IDH1;CYP11B1;MBTPS2;STAR;DHCR7;MBTPS1;ABCG1;NSDHL;IDI2;CYP1A2;EBP;MVK;G6PD;CYP27A1;HSD17B7;APOE"
"GOBP_SECONDARY_METABOLIC_PROCESS",0.446911979251094,0.917855657304672,-0.321591223698623,-1.01069245129518,2756,46,"AKR1A1;CTNS;NFE2L2;FMO2;SLC45A2;CYP2W1;RAB38;MFSD12;MC1R;CYP1A2;CYP2A7;ACMSD"
"GOBP_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS",0.503721654838151,0.933048243703044,-0.367934910036842,-0.96406892928365,2909,19,"CTNS;SLC45A2;RAB38;MFSD12;MC1R;CYP1A2"
"GOBP_SECRETION_BY_TISSUE",0.0851833976833977,0.6915249802298,0.461659725275346,1.37553258986914,352,26,"FOSL2;ADA;NR1H3;WNK1;VAMP3;ATG5"
"GOBP_SECRETORY_GRANULE_ORGANIZATION",0.579782121115027,0.949497563437271,-0.289156608000574,-0.926913214529439,3618,51,"SNX19;SPACA1;ACTL9;SLC35D3;BLOC1S1;RAB38;SERPINE2;POC1B;ACRBP;DTNBP1;ACTL7A;DCAF17;AP1S1;TBPL1;AGFG2;HPS3"
"GOBP_SEGMENTATION",0.00432666306111412,0.332812282088234,0.468679238133437,1.65968531364742,15,57,"MEOX1;MEOX2;MYF6;IRX2;ACD;BMI1;NRARP;DKK1;XRCC2;TAF10;MIB1;MAFB;SMAD3;IRX3;TCAP;EGR2;LEF1;RIPPLY1;HOXD8"
"GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY",0.910641364400673,0.983974747456623,0.230442898353979,0.676159389459989,3790,24,"EDN1;TYROBP;GDNF;FARP2;ARHGDIA;NRP1;SEMA3G;SEMA4A;NRP2;SEMA3F;RAC1;PLXNA4;HAND2;SEMA3B;PLXNA2;SEMA4G;SEMA3D;EDNRA;ECE1;TREM2;SEMA6D;SEMA6A;RHOA;CRMP1"
"GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT",0.950024260067928,0.988154285942837,0.211879451515511,0.642636492141464,3915,28,"TGFBR2;SNAI2;NPPA;GATA3;ELN;SNAI1;HEY1;BMPR2;TGFB2;HEY2"
"GOBP_SENSORY_ORGAN_DEVELOPMENT",0.633573141486811,0.961201445688497,0.209398110630652,0.958152678656165,1320,352,"RHOJ;BCAR3;GPM6A;TGFBR2;HOXA1;CNTF;JUN;BMPER;RORB;ATF6;BBS4;PDZD7;ARL6;EFEMP1;TGIF2;HES1;MEIS2;CTNNB1;MYCN;ABI2;BMPR1B;PAFAH1B1;FZD4;DLX1;WNT2;PRRX1;CABP4;HIPK1;GNG8;TMIE;LIN7A;ATG5;PKNOX1;NTRK2;RING1;ATF4;RARB;SIX1;MFRP;EDN1;RARG;ACVR2B;FGFR1;GNAT2;NF2;KCNK2;SLC44A4;BCL2;HMGN1;GATA3;NHERF1;FLT1;TGIF1;RAB18;SPRY1;HIF1A;BAX;BLOC1S5;RDH10;HESX1;CDKN1B;GJB6;ASCL2;NEUROG2;ANGPTL7;FOXP2;PRKRA;ZHX2;NEUROD6;BIRC7;MAFB;NTRK3;TFAP2A;USH1C;RPL24;JMJD6;SMAD3;MYO3A;CRYGN;FOS;CITED2;TCAP;PPP1R13L;LEF1;ACHE;CEP290;SIX2"
"GOBP_SENSORY_ORGAN_MORPHOGENESIS",0.0516556291390728,0.612189600491967,0.304534776177009,1.27009750434679,155,150,"BCAR3;HOXA1;CNTF;RORB;BBS4;PDZD7;ARL6;EFEMP1;CTNNB1;ABI2;WNT2;PRRX1;CABP4;HIPK1;TMIE;NTRK2;RING1;ATF4;RARB;SIX1;MFRP;EDN1;RARG;FGFR1;GNAT2;SLC44A4;BCL2;HMGN1;GATA3;NHERF1;HIF1A;BAX;BLOC1S5;HESX1;GJB6;PRKRA;ZHX2;MAFB;TFAP2A;USH1C;MYO3A;CITED2;TCAP;CEP290;SIX2"
"GOBP_SENSORY_PERCEPTION",0.968217934165721,0.994489701281803,0.18349405816572,0.861155167012953,1705,474,"OR4D11;OR5D16;HOXA1;RORB;BEST1;SYT10;BSND;KIFC3;ATF6;OR9A2;BBS4;GJB2;PDZD7;ARL6;EFEMP1;OR5J2;OR4D1;OR4B1;CALHM1;DCDC2;HOXD1;WFS1;OR1A1;FZD4;PITPNA;RTP2;P2RX7;CABP4;OR4X1;MYO9A;OR2B3;OR2M3;TMIE;OR4K17;SIX1;OR10Z1;MFRP;TIMM8B;BACE1;SNAI2;GNAL;EPS8L2;TAS2R38;FGFR1;GNAT2;TMEM100;UNC119;COCH;ZNF354A;OR1A2;CDK5;KCNK2;STX4;TNF;OR4K13;OR10G9;ARR3;NHERF1;P2RX4;OR7D2;OR5M1;OR8U3;TMEM87A;OR1D5;OR5A2;RDH10;CDKN1B;GJB6;OMP;OR10Q1;SCNN1G;TAAR6;EPAS1;OR7G2;OR1J2;OR56B1;RGS16;OR51B4;ASIC2;KCNA1;OR2T27;OR10X1;TAS2R16;TFAP2A;USH1C"
"GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE",0.900245098039216,0.983974747456623,0.234039991752442,0.713032469613596,3672,29,"CALHM1;RTP2;TAS2R38;GNAT2"
"GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS",0.909816440542698,0.983974747456623,0.195444687947402,0.860177189863149,2279,242,"OR4D11;OR5D16;SYT10;OR9A2;BBS4;OR5J2;OR4D1;OR4B1;CALHM1;OR1A1;RTP2;OR4X1;OR2B3;OR2M3;OR4K17;OR10Z1;GNAL;TAS2R38;GNAT2;OR1A2;OR4K13;OR10G9;OR7D2;OR5M1;OR8U3;OR1D5;OR5A2;OMP;OR10Q1;SCNN1G;TAAR6;OR7G2;OR1J2;OR56B1;OR51B4;ASIC2;OR2T27;OR10X1;TAS2R16;NAV2;OR6P1;LEF1;OR1J1;OR2S2;OR2W3;OR6K2;OR2J2;OR51F2;OR4C15;OR4D10;OR2H1;OR5D14;TAS2R43;OR4K14;OR5H6;OR10G6;OR8D4;OR12D2;OR10H1;OR2T10;OR6K3"
"GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS",0.583510800121692,0.949497563437271,0.24033094363057,0.946104660262605,1917,104,"RORB;BEST1;KIFC3;ATF6;BBS4;ARL6;EFEMP1;WFS1;PITPNA;CABP4;MYO9A;MFRP;GNAT2;UNC119"
"GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS",0.167974426038942,0.773095411646443,0.301664156948829,1.16482245746526,577,91,"HOXA1;BSND;GJB2;PDZD7;DCDC2;WFS1;FZD4;TMIE;SIX1;TIMM8B;BACE1;SNAI2;EPS8L2;FGFR1;COCH;ZNF354A;KCNK2;STX4;TNF;NHERF1;P2RX4;TMEM87A;CDKN1B;GJB6;ASIC2;KCNA1;TFAP2A;USH1C;MYO3A;CDKN2D;NAV2"
"GOBP_SENSORY_PERCEPTION_OF_PAIN",0.726891434102275,0.961877491197026,-0.267750945776902,-0.844625386418962,4505,47,"TAFA4;CCL2;TMEM120A;RETREG1;ACP3;MC1R;NMU;SMR3B;CXCL12;COMT;NDN;ATPSCKMT;FYN;AQP1;IAPP;PNOC"
"GOBP_SENSORY_PERCEPTION_OF_SMELL",0.7402741756206,0.964587939687997,0.212352618381622,0.913203155400324,1997,198,"OR4D11;OR5D16;SYT10;OR9A2;BBS4;OR5J2;OR4D1;OR4B1;OR1A1;OR4X1;OR2B3;OR2M3;OR4K17;OR10Z1;GNAL;OR1A2;OR4K13;OR10G9;OR7D2;OR5M1;OR8U3;OR1D5;OR5A2;OMP;OR10Q1;TAAR6;OR7G2;OR1J2;OR56B1;OR51B4;OR2T27;OR10X1;NAV2;OR6P1;OR1J1;OR2S2;OR2W3;OR6K2;OR2J2;OR51F2;OR4C15;OR4D10;OR2H1;OR5D14;OR4K14;OR5H6;OR10G6;OR8D4;OR12D2;OR10H1;OR2T10;OR6K3"
"GOBP_SENSORY_PERCEPTION_OF_TASTE",0.942543787853986,0.98615425637443,-0.220650166320935,-0.68289018219796,5757,42,"CALHM3;REEP2;TAS2R9;TAS2R7;AZGP1;RTP3;CA6;CST1;PIP;P2RX2;TAS2R8;ASIC1;TAS2R45;TAS2R20"
"GOBP_SENSORY_SYSTEM_DEVELOPMENT",0.715785224061365,0.961201445688497,0.210733774746544,0.931052186992307,1772,250,"RHOJ;BCAR3;GPM6A;TGFBR2;CNTF;JUN;RORB;ATF6;BBS4;ARL6;EFEMP1;TGIF2;HES1;MEIS2;CTNNB1;ABI2;BMPR1B;FZD4;DLX1;WNT2;CABP4;HIPK1;PKNOX1;NTRK2;RING1;ATF4;RARB;MFRP;RARG;ACVR2B;GNAT2;NF2;SLC44A4;BCL2;HMGN1;GATA3;FLT1;TGIF1;RAB18;SPRY1;HIF1A;BAX;RDH10;HESX1;CDKN1B;ANGPTL7;FOXP2;ZHX2;BIRC7;NTRK3;TFAP2A;USH1C;RPL24;JMJD6;SMAD3;CRYGN;FOS;CITED2"
"GOBP_SEQUESTERING_OF_CALCIUM_ION",0.798646362098139,0.964587939687997,0.226241600431434,0.844149852275213,2831,75,"TRDN;P2RX7;CAPN3;HTR2B;ATG5;FKBP1B;JPH4;SNCA;CCL21;BAX;F2R;PTPN6;ATP1A2"
"GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.859691252144082,0.982157285033744,-0.263698776985707,-0.720070543308769,5011,23,"CBS;SEPHS1;NDP;PSAT1;MTHFD1;GLYAT;CTH"
"GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION",0.178791615289766,0.780192863976134,-0.504722852162456,-1.26802784860241,1014,16,"PCGF3;LBR;MACROH2A1"
"GOBP_SEX_DIFFERENTIATION",0.0816758358019467,0.681103690140491,-0.327898481428056,-1.25001591805934,578,160,"KITLG;SCAPER;SOX8;BCL2L11;REC8;NCOA4;HSD17B3;HNF4A;NIPBL;DNAAF3;UBE3A;ADAM2;SPO11;WNT4;SPATA2;LSM14B;TSPY10;IDH1;MSH4;DNAJC19;FST;TEX19;ZFP42;CCND1;TBX3;CYP19A1;MKKS;WDR19;PRDX4;BMP5;DNAAF11;RBP4;SOX9;BIK"
"GOBP_SIGNAL_RELEASE",0.182641991065731,0.783848239363626,-0.271526309473044,-1.11919248301278,1430,335,"ISL1;SNX19;SYBU;PRKCA;HLA-DRB1;FGA;SYT9;RIMS4;OXCT1;PRKAR1A;UCN3;FCER1G;HNF4A;LIN7B;STXBP5;CHRNA6;PCSK5;CLTRN;NEUROD1;NIBAN2;GPR151;BMAL1;RPH3AL;JAGN1;PORCN;HFE;VPS35;RAB11FIP5;OSBPL2;RFX6;PRRT2;GHSR;SLC16A10;PINK1;SNPH;FAM3B;SLC2A2;MCTP2;LILRB1;SV2B;TFAP2B;KCNJ11;SYN3;GNA11;TBX3;CYP19A1;ACSL4;NMB;HTR1A;IFNG;GNAZ;DTNBP1;LIF;KCNMB4;NMU;VAMP8;SNX6;KCNJ8;F2RL2;NADK;GJA5;CELA2A;CARTPT;SLC9B2;RBP4;RAB8B;CDK16;SPP1;CXCL12;APLN;VIP;SEPTIN5;FAM3A;CHRNA3;COMT;VPS18;FGF23;SIRT3;TRH;PNKD;ACVR1C;GPER1;BTK;KLF7;SLC16A1;CPT1A;PPT1;CRH;CYB5R4;NR0B2;ALOX5;VAMP2;RFX3;NAPB;ORAI1;GGCX;FBXL20;ECRG4;PLA2G6;SLC8B1;SIRT4;MPC2;DNAJC5;GHRH;AQP1;KPNA4;ABAT;EIPR1;NDUFAF2;PFKL;MCU;RAP1B"
"GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.0112251443232842,0.466882854631411,0.347843839055961,1.42755536813642,34,135,"AEN;STK11;TP53RK;ZNF385B;NUPR1;RPS27L;DYRK2;MIF;MLF1;YJU2;MAP2K6;RPS20;ZNHIT1;HIPK4;TP63;WWOX;ACER2;NDRG1;HIPK1;GTSE1;PRMT6;USP15;EDA2R;BATF;KAT5;PSMD10;SNAI2;CDKN1A;MDM2;TAF9;RBM38;BCL2;EIF5A;RPL37;RPL26"
"GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND",0.388588426176312,0.90780747200028,0.289919119075791,1.02666059199041,1436,57,"MKNK2;PRDX2;GSK3B;WWOX;BCL2L1;GSK3A;FADD;SNAI2;FGFR1;GPR61;TNF;IL1B;BCL2;STRADB;BAX;CSF2;MAPK7"
"GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE",0.694049159120311,0.961201445688497,0.222578014325433,0.915543598011334,2145,137,"RPA2;DGKZ;RPS27L;MIF;RNF8;YJU2;MAP2K6;ZNHIT1;ACER2;NDRG1;GTSE1;BATF;KAT5;PSMD10;TREX1;BID;SNAI2;CDKN1A;MDM2;RAD1;RBM38;ZNF830;RPL26;FBXO31;CDKN1B;PLK1;BRD4;WDR76;TFAP4;BRCA1;USP28;RAD17"
"GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",0.337907375643225,0.895235504581299,-0.399955660817743,-1.09214116681345,1969,23,"TRAF3IP2;TRAF2;IRF3;TRAF5;HNF4A;NEUROD1"
"GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING",0.50614544213042,0.933749317555712,-0.344151078886153,-0.96517304106274,2964,26,"PCSK5;DPP4;ATP6AP2;CTSG;CPA3;PLA2G7;CMA1"
"GOBP_SINGLE_FERTILIZATION",0.0580337162464568,0.62665253216126,-0.369224742477168,-1.32851214287681,388,103,"GLRA1;CCDC146;TUBGCP3;PLAT;CD46;WBP2NL;ACTL9;GARIN4;CCT7;CCT3;UBE3A;ADAM2;SPATA46;ZP2;PLB1;XKRY;POC1B;GNPDA1;PRND;LY6K;CCT2;SERPINA10;CCT5;CFAP52;LYZL4;ACTL7A;GLRB;WDR54;OR10J1"
"GOBP_SISTER_CHROMATID_COHESION",0.129697372796807,0.725831310552233,-0.424018705693552,-1.28214837208103,779,38,"WAPL;REC8;GTF2B;MACROH2A1;NIPBL"
"GOBP_SISTER_CHROMATID_SEGREGATION",0.584006928406467,0.949497563437271,-0.250634063280344,-0.940787774520763,4045,143,"WAPL;CEP97;BUB3;NCAPH2;CHEK2;KIF2C;CUL3;KIF23;KIF4A;NSL1;XRCC3;NUDC;NIPBL;CEP55;SMARCE1;ACTL6A;ANAPC5;KIFC1;KLHL22;MIS12;PHF10;GOLGA2;MAD2L1BP;ABRAXAS1;CHAMP1;CDCA8;SEH1L;PRC1;CLASP2;PRAP1;ARHGEF10;CDC16;CHMP4A;CDC23;SPC24;VPS4B;ACTL6B"
"GOBP_SKELETAL_MUSCLE_ADAPTATION",0.930364086249558,0.983974747456623,-0.245666890433138,-0.609067034093358,5263,15,"TRIM63;TNNC1;ASB2;MSTN;MYOC;TNNT1;MYOD1"
"GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION",0.525717994483206,0.938144525373584,-0.305199717421713,-0.956880897363619,3239,45,"SOX8;VAX1;PAX5;ANKRD1;BMAL1;HEYL;MEGF10;PPIF;LARGE1;ASB2;NLN;S100B;MYC"
"GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION",0.641163233512204,0.961201445688497,-0.334471527848512,-0.876387640673982,3703,19,"ANGPT1;CAV2;STAT3;MEGF10"
"GOBP_SKELETAL_MUSCLE_CONTRACTION",0.696938775510204,0.961201445688497,-0.297523421230139,-0.846569898152966,4097,28,"TNNC2;CAV3;SLC8A3;TNNC1;CCDC78;DMPK;GSTO1;CHRNA1;CHRND;TNNI2;HOMER1;TNNT1"
"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.714876033057851,0.961201445688497,-0.241048224181086,-0.880902841535312,4843,117,"SOX8;VAX1;PAX5;ZBTB18;BIN3;ANKRD1;VAMP5;PRKAA1;CAV2;BMAL1;HEYL;XK;TWIST1;DES;ACTA1;MEGF10;ASNSD1;FBXO22;ERO1A;PPIF;TGFB1;LARGE1;ASB2;NLN;S100B;MYC;CNTFR"
"GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION",0.718098267939201,0.961201445688497,-0.326882876494539,-0.810420906665159,4062,15,"ANGPT1;STAT3;MEGF10;MYOG;MSTN;PAXBP1"
"GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION",0.924519113708303,0.983974747456623,0.225163652204045,0.676102430500218,3796,27,"MYF6;CAPN3;HOPX;KPNA1;P2RX5"
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.748553798688777,0.964587939687997,-0.219866972004971,-0.902705040710416,5822,324,"SOX6;SOX5;NFIA;PAX5;NAB2;SNX19;AKAP13;OSR2;CLDN18;VDR;BMP1;LUM;FGF18;PKDCC;MOSMO;DHRS3;NIPBL;TNFRSF11B;MKS1;PCSK5;ERRFI1;FLVCR1;PLS3;CYTL1;GDF2;CBS;OGN;SNX10;PUM2;LTF;TWIST1;AHSG;THRA;BBS1;CLEC3A;FRZB;LNPK;TEAD4;MBTPS2;FST;LILRB1;BGN;BPNT2;MMP13;GNA11;TBX3;GH1;MKKS;ECM1;TCOF1;GDF10;MTHFD1;WDR19;TGFB1;GRHL2;HHIP;SHOX;BMP5;GJA5;SLC9B2;RBP4;SOX9;LRRK1;EBP;CD44;SULF2;IGF1;VEGFA;LARGE1;HSD17B7;FOXN3"
"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS",0.139668367346939,0.750466873352212,0.287967584170271,1.16771297437769,437,127,"FOSL2;MSX2;HOXC8;TGFBR2;HOXA1;HOXB6;HOXB7;HOXA5;CTNNB1;BMI1;MYCN;HOXA7;BMPR1B;WWOX;P2RX7;PRRX1;HOXB5;NDST1;RARB;MTHFD1L;SATB2;SIX1;RARG;ACVR2B;FGFR1;SFRP4;SMPD3;SHOX2;RAB23"
"GOBP_SKIN_DEVELOPMENT",0.367647058823529,0.905373481325934,0.242207347525052,1.02667359267358,1049,173,"RELA;FOSL2;MSX2;SPRR2B;DACT2;TXNIP;CYSRT1;CTNNB1;HOXA7;SPRR1A;TP63;NME2;TSG101;KRT17;DLX3;GORAB;HDAC3;VPS33B;CDKN1A;PKP1;DKK1;JUP;PDGFA;KRT83;TNF;AHDC1;ZDHHC21;BCL2;ZBED2;OVOL1;PLA2G10;ASAH1"
"GOBP_SKIN_EPIDERMIS_DEVELOPMENT",0.441873750357041,0.917855657304672,0.26541172874132,0.99973753855205,1546,80,"RELA;MSX2;CYSRT1;CTNNB1;TP63;KRT17;DLX3;GORAB;HDAC3;DKK1;PDGFA;TNF;ZDHHC21;BCL2"
"GOBP_SLEEP",0.17632552404439,0.778927828761423,-0.506222625324441,-1.27179576623846,1000,16,"BTBD9;PTGDR;NMU;GABRB3;PTGDS;CRH;GHRH"
"GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.0911499735029147,0.708109087017723,0.371238858649542,1.30232730375524,343,54,"TGFBR2;JUN;BMPER;XBP1;PIAS2;MAP1LC3A;FAM89B;SMAD1;ACVR2A;DKK1;PPARG"
"GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",0.295165394402036,0.867724444799701,0.233486443325567,1.04504858261024,695,283,"RIT1;RIT2;RHOJ;RND2;BCAR3;G3BP1;RAB33A;CDC42EP3;ARFGAP1;RUFY1;OGT;HRAS;RAP1GAP;ARHGEF7;KRAS;RRAGC;WNK1;IQSEC1;RASGEF1C;EPS8L3;ABI2;RGS19;PARK7;MYO9A;RAB9B;RHEB;RAB39B;DBNL;EPS8L2;CDKN1A;NKIRAS2;RASGRP3;ARHGAP42;DNAJA3;RALBP1;ARHGEF3;ARHGEF40;SDCBP;ABR;ARF6;KCTD10;RAB18;SPRY1;CCDC88C;CDC42;F2R;FBXO8;FBP1;CYRIB;SH2D3C;MRAS;RAPGEF3;CTNNAL1;SWAP70;RHOBTB1;SQSTM1;CYTH1;CRK"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",0.0893294175232501,0.706457294919788,-0.277744969549088,-1.16959785983738,729,443,"HPGDS;ACSBG1;PDK4;SELENOS;HAAO;FADS2;HSD17B3;PRPS1;PFKFB1;LBR;AVPR1A;ACSBG2;HSD17B10;PAH;PMVK;DHDDS;CYB5R3;IDO1;ENO3;PRKAA1;ELOVL5;ASNS;CARNS1;ACOX1;CYP2E1;ACSM5;UROS;LPGAT1;ALDH1A2;MAPDA;ERRFI1;ACOX2;ACADL;CTHRC1;HACD2;PTGES3;MTHFD2;OSBPL1A;CBS;SLC1A3;CYP4A11;WNT4;DCTD;PYCR3;CLCN2;ALDH1A1;OSBPL2;KYNU;FDFT1;ACOT7;PNLIPRP1;PNLIP;PRKAG3;PDXK;ADA2;G6PC1;DDB1;SEPHS1;CD74;GSTM1;ELOVL4;SPTLC1;CYP11B1;ALDOB;QNG1;NANS;MBTPS2;TK1;STAR;DHCR7;BHMT2;MBTPS1;GLUD2;ELOVL1;CYP19A1;MCAT;ASNSD1;CYP4F11;PSAT1;ABCG1;COQ6;CYP2C8;ACSL4;MGST3;NSDHL;IFNG;MTHFD1;IDI2;PCBD2;PYCR1;SPTLC2;CYP1A2;HACD1;BMP5;SESN2;RBP4;ACMSD;COQ7;NT5E;EBP;GPIHBP1;MVK;ALDH8A1;G6PD;ABCD1;PTGDS;CTH;IMPA2;CYP27A1;SLC35B4;APIP;HSD17B7;APOE;ADCK2;ELOVL3;NLN;SLC19A3"
"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS",0.003409388932599,0.332812282088234,-0.354211087923176,-1.43358234678504,25,274,"FUT8;GLYATL2;AKR1A1;CRYM;ACBD5;HAAO;HAGH;ILVBL;MCCC1;GPT;CROT;GK;HSD17B10;PAH;OXCT1;LDHA;DLD;IDO1;ENO3;GLYCTK;MCCC2;CARNS1;ACOX1;TDO2;SNX17;ACOX3;MAPDA;ACOX2;ACADL;LDHD;CBS;ACAD8;CYP4A11;DLAT;DCTD;GCDH;PHYH;ARG2;ABCD4;KYNU;ACOT7;CYP2W1;PKM;TWIST1;TKFC;AMDHD2;ADA2;ARG1;ACAD11;ADHFE1;PIPOX;GALM;ALDOB;PEX2;CARNMT1;ECI2;ESD;ACAT1;GLUD2;BCKDK;UPP1;MCAT;GLB1L2;TST;CYP4F11;GNPDA1;SULT1A4;AUH;SESN2;ACMSD;ALDH8A1;ABCD1;FAH;CYP27A1;FGF23;APOE;ALDH4A1;PNKD;ECH1;ACAD10;SLC16A1;GK5;CPT2;XYLB;CPT1A;SLC25A17;ACSF3;MTAP;GK2;BCAT2;ACSS1;ENPP4;GOT2;MTLN;DAO;GCAT;MAT1A;IVD;ABAT;PFKL;ADH4;ALDH1B1;SRD5A3;CDADC1;ACAA1"
"GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS",0.383278857732668,0.906788252599269,-0.395495188627242,-1.05955824003288,2227,21,"PDE1A;STUB1;SOD2;MAP2K4;IFNG;IGF1;BAG1;APOH;GRIA4"
"GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.742291301077964,0.964587939687997,0.254510864570053,0.840778304254177,2960,40,"QKI;MED28;HES1;CTNNB1;SIX1;RCAN1;NFATC3"
