"logFC","logCPM","F","PValue","FDR","Species"
-0.243045332822121,1.59706696513064,4.59192225006622,0.0407515007201415,0.806679195506207,"Influenza A virus, H5N1 subtype, Influenza A virus H5N1 (subtype)"
0.187087019329077,6.1978830379211,3.84611314292497,0.0537072037376487,0.806679195506207,"Influenza A virus, Influenza A virus H3N2 (subtype), Influenza A virus with incomplete names (subtype)"
0.188577959624792,4.92860859516659,4.37079463469624,0.0400703225189865,0.806679195506207,"Influenza A virus, Influenza A virus with incomplete names (subtype)"
0.160397926792146,2.49915741159012,4.31431440082181,0.0413409825012268,0.806679195506207,"Louping ill virus, Omsk hemorrhagic fever virus, Powassan virus, Tick-borne encephalitis virus, Kyasanur Forest disease virus, Langat virus"
-0.228313976456364,1.83906731374541,3.96484959776859,0.0502328806395043,0.806679195506207,"Lyssavirus australis, Lyssavirus duvenhage, Lyssavirus rabies, Lyssavirus hamburg"
-0.118508702457046,3.42560995010172,3.94174142197694,0.0549645994732241,0.806679195506207,"Lyssavirus australis, Lyssavirus hamburg, Lyssavirus helsinki"
0.0427919831898189,7.65200922092254,4.39005330773378,0.0396466883817947,0.806679195506207,"Macaque simian foamy virus"
0.0168397412894123,12.0486506321595,4.82325385436318,0.0312812977642676,0.806679195506207,"Mammalian orthoreovirus"
0.0290208972105315,8.01778898857938,4.81132278863928,0.0314845184654677,0.806679195506207,"Melao orthobunyavirus"
-0.232818546331574,1.79478612242944,4.8336410349172,0.0311055132990464,0.806679195506207,"Monkeypox virus, Camelpox virus, Cowpox virus"
0.12809866010059,3.33773995184078,4.24036991438453,0.0430703618612076,0.806679195506207,"Monkeypox virus, Vaccinia virus, Akhmeta virus, unclassified Orthopoxvirus, Cowpox virus"
-0.0915918208432048,5.21558582550949,4.98863501943623,0.028603965056822,0.806679195506207,"Monkeypox virus, Vaccinia virus, Cowpox virus, Akhmeta virus, Ectromelia virus"
-0.095998250509431,4.29040176158253,5.06885730924338,0.0336295798204315,0.806679195506207,"Monkeypox virus, Vaccinia virus, Cowpox virus, Akhmeta virus, unclassified Orthopoxvirus"
-0.129463609663047,3.85831479967022,4.56739096210278,0.0359639859023122,0.806679195506207,"Monkeypox virus, Variola virus, Camelpox virus, Akhmeta virus, Vaccinia virus, unclassified Orthopoxvirus"
0.180383583215285,2.37484781159469,3.90115160362404,0.0520654708246146,0.806679195506207,"Monkeypox virus, Variola virus, Vaccinia virus, Cowpox virus"
-0.0648525457143627,5.18431121529657,3.89827910043132,0.0521497979711881,0.806679195506207,"Orthohantavirus negraense"
0.039407774620698,7.47113481216751,4.68810233561329,0.0336677180874886,0.806679195506207,"Orthomarburgvirus marburgense"
0.0254629981721167,10.5509579305692,4.20257140134616,0.0439842732722523,0.806679195506207,"Orthopicobirnavirus hominis"
-0.179979543627544,2.11733788008191,5.07410982687229,0.0557081697513931,0.806679195506207,"Phlebovirus riftense"
0.0198649550025858,12.5856694701339,4.00495962435777,0.0491147481279783,0.806679195506207,"Picobirnavirus"
0.0459532533952216,6.96720593107362,4.29101259849586,0.0418777609469886,0.806679195506207,"Punta Toro phlebovirus, Cocle phlebovirus"
